Binomial	ID	year	popvalue
Oncorhynchus_gorbuscha	3686	963	121851
Oncorhynchus_keta	3694	963	174
Oncorhynchus_keta	3695	963	365
Oncorhynchus_keta	3700	963	1954038
Oncorhynchus_keta	3704	963	8901
Oncorhynchus_keta	3706	963	2641
Oncorhynchus_kisutch	3722	963	474955
Oncorhynchus_kisutch	3723	963	51426
Oncorhynchus_kisutch	3724	963	14275
Oncorhynchus_kisutch	3725	963	22169
Oncorhynchus_nerka	3743	963	9030
Oncorhynchus_nerka	3744	963	74169
Oncorhynchus_nerka	3745	963	69
Oncorhynchus_nerka	3746	963	0.93
Oncorhynchus_nerka	3748	963	1464
Oncorhynchus_nerka	3749	963	47
Oncorhynchus_nerka	3750	963	2904
Oncorhynchus_nerka	3751	963	543272
Oncorhynchus_nerka	3752	963	208182
Oncorhynchus_nerka	3753	963	31468
Oncorhynchus_nerka	3754	963	79889
Oncorhynchus_nerka	3755	963	7500
Oncorhynchus_nerka	3757	963	20172
Oncorhynchus_nerka	3759	963	8000
Oncorhynchus_nerka	3760	963	77002
Oncorhynchus_nerka	3761	963	177106
Oncorhynchus_nerka	3762	963	1994
Oncorhynchus_nerka	3765	963	2308
Oncorhynchus_nerka	3767	963	19828
Oncorhynchus_nerka	3768	963	1600
Oncorhynchus_nerka	3769	963	1211
Oncorhynchus_nerka	3771	963	193636
Oncorhynchus_nerka	3772	963	7828
Oncorhynchus_nerka	3773	963	2688
Oncorhynchus_nerka	3774	963	56280
Oncorhynchus_tshawytscha	3785	963	595
Oncorhynchus_tshawytscha	3795	963	214200
Ophiodon_elongatus	3823	963	25532.7245
Ophiodon_elongatus	3824	963	39566.21
Ophiodon_elongatus	3825	963	44132.4201
Ophiodon_elongatus	3826	963	38744.2922
Parophrys_vetulus	3885	963	1181
Perca_flavescens	3902	963	41.562
Salmo_salar	4262	963	887
Sander_vitreus	4324	963	0.3816
Sander_vitreus	4325	963	0.746
Sebastes_alutus	4335	963	89300
Sebastes_brevispinis	4368	963	1.0376
Halichoerus_grypus	291	964	1101
Halichoerus_grypus	292	964	2368
Lamna_nasus	380	964	27.76
Mallotus_villosus	404	964	5
Blarina_brevicauda	428	964	1
Tamias_striatus	429	964	3
Myodes_gapperi	448	964	8
Pagophilus_groenlandicus	469	964	2400000
Anguilla_rostrata	476	964	1.17
Martes_americana	621	964	143
Clupea_pallasii	1826	964	42.3
Clupea_pallasii	1827	964	99.1
Clupea_pallasii	1828	964	52
Clupea_pallasii	1829	964	101
Clupea_pallasii	1830	964	29
Clupea_pallasii	1837	964	30.39
Coregonus_artedi	1843	964	1.45
Coregonus_artedi	1844	964	3.881
Gadus_macrocephalus	2903	964	49517
Gadus_morhua	2913	964	81.9364
Gadus_morhua	2918	964	1423000
Gadus_morhua	2919	964	234
Gadus_morhua	2921	964	163598
Hippoglossoides_platessoides	3104	964	6.579
Lepidopsetta_bilineata	3202	964	4079
Lepus_americanus	3238	964	0.4
Melanogrammus_aeglefinus	3488	964	41
Oncorhynchus_gorbuscha	3680	964	86396
Oncorhynchus_gorbuscha	3682	964	195499
Oncorhynchus_gorbuscha	3683	964	3632166
Oncorhynchus_keta	3694	964	350
Oncorhynchus_keta	3695	964	746
Oncorhynchus_keta	3704	964	8776
Oncorhynchus_keta	3705	964	1532
Oncorhynchus_keta	3706	964	3883
Oncorhynchus_kisutch	3722	964	266165
Oncorhynchus_kisutch	3723	964	55513
Oncorhynchus_kisutch	3724	964	14275
Oncorhynchus_nerka	3743	964	717
Oncorhynchus_nerka	3744	964	16529
Oncorhynchus_nerka	3745	964	50
Oncorhynchus_nerka	3746	964	0.57
Oncorhynchus_nerka	3748	964	824
Oncorhynchus_nerka	3749	964	92
Oncorhynchus_nerka	3750	964	1340
Oncorhynchus_nerka	3751	964	134495
Oncorhynchus_nerka	3752	964	131590
Oncorhynchus_nerka	3753	964	28637
Oncorhynchus_nerka	3754	964	347
Oncorhynchus_nerka	3755	964	3500
Oncorhynchus_nerka	3757	964	4258
Oncorhynchus_nerka	3758	964	500
Oncorhynchus_nerka	3759	964	6000
Oncorhynchus_nerka	3760	964	68409
Oncorhynchus_nerka	3761	964	186458
Oncorhynchus_nerka	3762	964	1852
Oncorhynchus_nerka	3765	964	1731
Oncorhynchus_nerka	3766	964	400
Oncorhynchus_nerka	3767	964	52172
Oncorhynchus_nerka	3768	964	1000
Oncorhynchus_nerka	3769	964	6054
Oncorhynchus_nerka	3771	964	396889
Oncorhynchus_nerka	3772	964	3355
Oncorhynchus_nerka	3773	964	20157
Oncorhynchus_nerka	3774	964	35960
Oncorhynchus_tshawytscha	3785	964	903
Oncorhynchus_tshawytscha	3795	964	325400
Oncorhynchus_tshawytscha	3806	964	29118
Ophiodon_elongatus	3823	964	25502.2831
Ophiodon_elongatus	3824	964	39931.5068
Ophiodon_elongatus	3825	964	44680.3653
Ophiodon_elongatus	3826	964	39383.5615
Parophrys_vetulus	3885	964	1421
Perca_flavescens	3902	964	24.234
Salmo_salar	4262	964	1053
Sander_vitreus	4324	964	0.3829
Sander_vitreus	4325	964	0.8692
Sebastes_alutus	4335	964	88304
Sebastes_brevispinis	4368	964	1.0314
Halichoerus_grypus	291	965	1233
Halichoerus_grypus	292	965	2358
Lamna_nasus	380	965	18.2
Mallotus_villosus	404	965	5
Blarina_brevicauda	428	965	2
Tamias_striatus	429	965	6
Napaeozapus_insignis	430	965	1
Sorex_cinereus	431	965	1
Myodes_gapperi	448	965	24
Mephitis_mephitis	451	965	0.05
Erethizon_dorsata	452	965	1.02
Spermophilus_franklinii	453	965	1.7
Glaucomys_sabrinus	455	965	0.05
Neovison_vison	457	965	0.5
Mustela_frenata	459	965	0.28
Mustela_erminea	460	965	0.6
Pagophilus_groenlandicus	469	965	2300000
Anguilla_rostrata	476	965	0.87
Anoplopoma_fimbria	523	965	114774
Martes_americana	621	965	107
Catostomus_commersonii	1170	965	3
Clupea_harengus	1749	965	43358
Clupea_harengus	1750	965	450000
Clupea_pallasii	1826	965	41.8
Clupea_pallasii	1827	965	90.6
Clupea_pallasii	1828	965	36
Clupea_pallasii	1829	965	84
Clupea_pallasii	1830	965	35.4
Clupea_pallasii	1837	965	18.38
Coregonus_artedi	1842	965	23
Coregonus_artedi	1843	965	2.03
Coregonus_artedi	1844	965	3.058
Coregonus_clupeaformis	2259	965	6
Esox_lucius	2565	965	10
Gadus_macrocephalus	2903	965	53470
Gadus_morhua	2913	965	125.4048
Gadus_morhua	2918	965	1207000
Gadus_morhua	2919	965	206
Gadus_morhua	2921	965	150139
Hippoglossoides_platessoides	3104	965	7.003
Lepidopsetta_bilineata	3202	965	4562
Lepus_americanus	3238	965	0.13
Melanogrammus_aeglefinus	3488	965	35.5
Oncorhynchus_gorbuscha	3680	965	67086
Oncorhynchus_gorbuscha	3684	965	1921259
Oncorhynchus_gorbuscha	3685	965	276708
Oncorhynchus_gorbuscha	3686	965	96427
Oncorhynchus_keta	3694	965	230
Oncorhynchus_keta	3695	965	444
Oncorhynchus_keta	3700	965	1194099
Oncorhynchus_keta	3704	965	8754
Oncorhynchus_keta	3705	965	1132
Oncorhynchus_keta	3706	965	4081
Oncorhynchus_kisutch	3722	965	736573
Oncorhynchus_kisutch	3723	965	72781
Oncorhynchus_kisutch	3724	965	10863
Oncorhynchus_kisutch	3725	965	11085
Oncorhynchus_nerka	3743	965	7705
Oncorhynchus_nerka	3744	965	21084
Oncorhynchus_nerka	3745	965	11
Oncorhynchus_nerka	3746	965	0.14
Oncorhynchus_nerka	3748	965	130724
Oncorhynchus_nerka	3749	965	194894
Oncorhynchus_nerka	3750	965	13970
Oncorhynchus_nerka	3751	965	23041
Oncorhynchus_nerka	3752	965	20813
Oncorhynchus_nerka	3753	965	10643
Oncorhynchus_nerka	3754	965	1176
Oncorhynchus_nerka	3755	965	750
Oncorhynchus_nerka	3757	965	17706
Oncorhynchus_nerka	3759	965	400
Oncorhynchus_nerka	3760	965	29888
Oncorhynchus_nerka	3761	965	176199
Oncorhynchus_nerka	3762	965	2279
Oncorhynchus_nerka	3764	965	4
Oncorhynchus_nerka	3765	965	3407
Oncorhynchus_nerka	3766	965	800
Oncorhynchus_nerka	3767	965	87346
Oncorhynchus_nerka	3768	965	6000
Oncorhynchus_nerka	3769	965	12108
Oncorhynchus_nerka	3771	965	313242
Oncorhynchus_nerka	3772	965	1677
Oncorhynchus_nerka	3773	965	10079
Oncorhynchus_nerka	3774	965	11094
Oncorhynchus_tshawytscha	3785	965	563
Oncorhynchus_tshawytscha	3795	965	184800
Oncorhynchus_tshawytscha	3806	965	39873
Ophiodon_elongatus	3823	965	25776.2557
Ophiodon_elongatus	3824	965	40022.8311
Ophiodon_elongatus	3825	965	45167.4277
Ophiodon_elongatus	3826	965	38713.8508
Parophrys_vetulus	3885	965	1825
Perca_flavescens	3902	965	15.503
Salmo_salar	4262	965	993
Sander_vitreus	4316	965	20
Sander_vitreus	4324	965	0.5955
Sander_vitreus	4325	965	0.8576
Sebastes_alutus	4335	965	87227
Sebastes_brevispinis	4368	965	1.026
Tamiasciurus_hudsonicus	4606	965	10.5
Halichoerus_grypus	291	966	1365
Halichoerus_grypus	292	966	2830
Lamna_nasus	380	966	12.89
Mallotus_villosus	404	966	5
Blarina_brevicauda	405	966	0.2
Blarina_brevicauda	428	966	9
Tamias_striatus	429	966	16
Sorex_cinereus	431	966	1
Myodes_gapperi	448	966	7
Mephitis_mephitis	451	966	0.2
Erethizon_dorsata	452	966	0.6
Spermophilus_franklinii	453	966	1.2
Glaucomys_sabrinus	455	966	0.2
Mustela_frenata	459	966	0.1
Mustela_erminea	460	966	0.19
Pagophilus_groenlandicus	469	966	2200000
Anguilla_rostrata	476	966	1.07
Anoplopoma_fimbria	523	966	114215
Tamias_striatus	616	966	1
Napaeozapus_insignis	619	966	0.2
Martes_americana	621	966	151
Myodes_gapperi	624	966	4.1
Clupea_harengus	1749	966	53612
Clupea_harengus	1750	966	575000
Clupea_pallasii	1826	966	24.3
Clupea_pallasii	1827	966	61.5
Clupea_pallasii	1828	966	34
Clupea_pallasii	1829	966	53
Clupea_pallasii	1830	966	20.4
Clupea_pallasii	1837	966	8.92
Coregonus_artedi	1843	966	1.812
Coregonus_artedi	1844	966	1.26
Gadus_macrocephalus	2903	966	42853
Gadus_morhua	2913	966	107.6386
Gadus_morhua	2918	966	990000
Gadus_morhua	2919	966	185
Gadus_morhua	2921	966	124544
Hippoglossoides_platessoides	3104	966	6.733
Lepidopsetta_bilineata	3202	966	4560
Lepus_americanus	3238	966	0.15
Melanogrammus_aeglefinus	3488	966	26.4
Oncorhynchus_gorbuscha	3680	966	73061
Oncorhynchus_gorbuscha	3682	966	311504
Oncorhynchus_gorbuscha	3683	966	1694020
Oncorhynchus_keta	3694	966	330
Oncorhynchus_keta	3695	966	600
Oncorhynchus_keta	3704	966	32639
Oncorhynchus_keta	3705	966	599
Oncorhynchus_keta	3706	966	1864
Oncorhynchus_kisutch	3722	966	317575
Oncorhynchus_kisutch	3723	966	69134
Oncorhynchus_kisutch	3724	966	47229
Oncorhynchus_kisutch	3725	966	4434
Oncorhynchus_nerka	3743	966	10138
Oncorhynchus_nerka	3744	966	54651
Oncorhynchus_nerka	3745	966	50
Oncorhynchus_nerka	3746	966	0.2
Oncorhynchus_nerka	3747	966	21463
Oncorhynchus_nerka	3748	966	4707
Oncorhynchus_nerka	3749	966	1066
Oncorhynchus_nerka	3750	966	6396
Oncorhynchus_nerka	3751	966	114698
Oncorhynchus_nerka	3752	966	107541
Oncorhynchus_nerka	3753	966	14547
Oncorhynchus_nerka	3754	966	694434
Oncorhynchus_nerka	3755	966	3500
Oncorhynchus_nerka	3757	966	18827
Oncorhynchus_nerka	3758	966	600
Oncorhynchus_nerka	3759	966	400
Oncorhynchus_nerka	3760	966	31977
Oncorhynchus_nerka	3761	966	58581
Oncorhynchus_nerka	3762	966	926
Oncorhynchus_nerka	3764	966	50
Oncorhynchus_nerka	3765	966	1810
Oncorhynchus_nerka	3766	966	400
Oncorhynchus_nerka	3767	966	39683
Oncorhynchus_nerka	3768	966	8000
Oncorhynchus_nerka	3769	966	7265
Oncorhynchus_nerka	3771	966	243131
Oncorhynchus_nerka	3772	966	3355
Oncorhynchus_nerka	3773	966	20157
Oncorhynchus_nerka	3774	966	15196
Oncorhynchus_tshawytscha	3785	966	533
Oncorhynchus_tshawytscha	3795	966	429700
Oncorhynchus_tshawytscha	3806	966	39096
Ophiodon_elongatus	3823	966	25684.9315
Ophiodon_elongatus	3824	966	38805.175
Ophiodon_elongatus	3825	966	45654.4901
Ophiodon_elongatus	3826	966	38531.2024
Parophrys_vetulus	3885	966	2256
Perca_flavescens	3902	966	7.779
Salmo_salar	4262	966	727
Sander_vitreus	4324	966	0.555
Sander_vitreus	4325	966	1.2208
Sebastes_alutus	4335	966	81505
Sebastes_brevispinis	4368	966	0.9983
Sebastes_paucispinis	4473	966	16.5
Tamiasciurus_hudsonicus	4606	966	13
Halichoerus_grypus	291	967	1563
Halichoerus_grypus	292	967	3302
Lamna_nasus	380	967	11.37
Mallotus_villosus	404	967	5
Blarina_brevicauda	405	967	1.2
Blarina_brevicauda	428	967	1
Tamias_striatus	429	967	8
Napaeozapus_insignis	430	967	4
Myodes_gapperi	448	967	6
Mephitis_mephitis	451	967	0.3
Erethizon_dorsata	452	967	0.3
Spermophilus_franklinii	453	967	2.3
Glaucomys_sabrinus	455	967	0.15
Mustela_frenata	459	967	0.42
Mustela_erminea	460	967	0.45
Pagophilus_groenlandicus	469	967	2100000
Anguilla_rostrata	476	967	1.02
Anoplopoma_fimbria	523	967	113292
Tamias_striatus	616	967	2.375
Napaeozapus_insignis	619	967	0.2
Martes_americana	621	967	128
Clupea_harengus	1749	967	66875
Clupea_harengus	1750	967	630000
Clupea_pallasii	1826	967	20.9
Clupea_pallasii	1827	967	41.8
Clupea_pallasii	1828	967	37
Clupea_pallasii	1829	967	21
Clupea_pallasii	1830	967	3.2
Clupea_pallasii	1837	967	8.04
Coregonus_artedi	1843	967	1.815
Coregonus_artedi	1844	967	2.269
Gadus_macrocephalus	2903	967	32169
Gadus_morhua	2913	967	67.5395
Gadus_morhua	2918	967	916000
Gadus_morhua	2919	967	221
Gadus_morhua	2921	967	120690
Hippoglossoides_platessoides	3104	967	6.14
Hippoglossoides_platessoides	3107	967	43
Lepidopsetta_bilineata	3202	967	4616
Lepus_americanus	3238	967	0.35
Melanogrammus_aeglefinus	3488	967	28.3
Oncorhynchus_gorbuscha	3680	967	32855
Oncorhynchus_gorbuscha	3684	967	529043
Oncorhynchus_gorbuscha	3685	967	387388
Oncorhynchus_gorbuscha	3686	967	25069
Oncorhynchus_keta	3694	967	305
Oncorhynchus_keta	3695	967	407
Oncorhynchus_keta	3700	967	1831219
Oncorhynchus_keta	3704	967	26686
Oncorhynchus_keta	3705	967	489
Oncorhynchus_keta	3706	967	1115
Oncorhynchus_kisutch	3722	967	154663
Oncorhynchus_kisutch	3723	967	52168
Oncorhynchus_kisutch	3724	967	10863
Oncorhynchus_kisutch	3725	967	5542
Oncorhynchus_nerka	3743	967	11958
Oncorhynchus_nerka	3744	967	53994
Oncorhynchus_nerka	3745	967	50
Oncorhynchus_nerka	3746	967	0.44
Oncorhynchus_nerka	3747	967	31742
Oncorhynchus_nerka	3748	967	943
Oncorhynchus_nerka	3749	967	60
Oncorhynchus_nerka	3750	967	11780
Oncorhynchus_nerka	3751	967	102152
Oncorhynchus_nerka	3752	967	90006
Oncorhynchus_nerka	3753	967	22798
Oncorhynchus_nerka	3754	967	457976
Oncorhynchus_nerka	3755	967	6000
Oncorhynchus_nerka	3757	967	28016
Oncorhynchus_nerka	3759	967	300
Oncorhynchus_nerka	3760	967	95242
Oncorhynchus_nerka	3761	967	135976
Oncorhynchus_nerka	3762	967	2061
Oncorhynchus_nerka	3764	967	1500
Oncorhynchus_nerka	3765	967	3301
Oncorhynchus_nerka	3767	967	29300
Oncorhynchus_nerka	3768	967	400
Oncorhynchus_nerka	3769	967	4117
Oncorhynchus_nerka	3771	967	296655
Oncorhynchus_nerka	3772	967	4473
Oncorhynchus_nerka	3773	967	33595
Oncorhynchus_nerka	3774	967	24201
Oncorhynchus_tshawytscha	3785	967	414
Oncorhynchus_tshawytscha	3795	967	213873
Oncorhynchus_tshawytscha	3806	967	38185
Oncorhynchus_tshawytscha	3807	967	3364
Oncorhynchus_tshawytscha	3809	967	955
Ophiodon_elongatus	3823	967	25837.1385
Ophiodon_elongatus	3824	967	37678.8432
Ophiodon_elongatus	3825	967	46050.2283
Ophiodon_elongatus	3826	967	37557.0776
Parophrys_vetulus	3885	967	2962
Perca_flavescens	3902	967	4.294
Rangifer_tarandus	4218	967	159000
Salmo_salar	4262	967	1009
Sander_vitreus	4324	967	0.6959
Sander_vitreus	4325	967	1.9999
Sebastes_alutus	4335	967	64703
Sebastes_babcocki	4354	967	1862.3
Sebastes_brevispinis	4368	967	0.9464
Sebastes_paucispinis	4473	967	26.3
Sebastes_pinniger	4481	967	79
Sebastes_reedi	4498	967	398
Tamiasciurus_hudsonicus	4606	967	14
Alosa_pseudoharengus	68	968	21
Halichoerus_grypus	291	968	1630
Halichoerus_grypus	292	968	3773
Lamna_nasus	380	968	11.33
Mallotus_villosus	404	968	5
Blarina_brevicauda	405	968	2.35
Blarina_brevicauda	428	968	2
Tamias_striatus	429	968	11
Sorex_cinereus	431	968	2
Myodes_gapperi	448	968	21
Mephitis_mephitis	451	968	1.3
Erethizon_dorsata	452	968	0.82
Spermophilus_franklinii	453	968	1.3
Glaucomys_sabrinus	455	968	0.65
Neovison_vison	457	968	0.22
Mustela_frenata	459	968	0.2
Mustela_erminea	460	968	0.38
Pagophilus_groenlandicus	469	968	2100000
Anguilla_rostrata	476	968	1.42
Anoplopoma_fimbria	523	968	111656
Tamias_striatus	616	968	1
Napaeozapus_insignis	619	968	1.15
Martes_americana	621	968	139
Myodes_gapperi	624	968	0.7
Centrocercus_urophasianus	1705	968	29.2482
Clupea_harengus	1749	968	60581
Clupea_harengus	1750	968	625000
Clupea_pallasii	1826	968	20.3
Clupea_pallasii	1827	968	27.2
Clupea_pallasii	1828	968	23
Clupea_pallasii	1829	968	16
Clupea_pallasii	1830	968	1.6
Clupea_pallasii	1837	968	14.13
Coregonus_artedi	1843	968	1.153
Coregonus_artedi	1844	968	8.499
Gadus_macrocephalus	2903	968	23183
Gadus_morhua	2913	968	59.8585
Gadus_morhua	2918	968	890000
Gadus_morhua	2919	968	245
Gadus_morhua	2921	968	131662
Hippoglossoides_platessoides	3104	968	5.649
Hippoglossoides_platessoides	3107	968	59
Lepidopsetta_bilineata	3202	968	4512
Lepus_americanus	3238	968	1
Melanogrammus_aeglefinus	3488	968	26.1
Oncorhynchus_gorbuscha	3680	968	41038
Oncorhynchus_gorbuscha	3682	968	628774
Oncorhynchus_gorbuscha	3683	968	3005741
Oncorhynchus_keta	3694	968	570
Oncorhynchus_keta	3695	968	451
Oncorhynchus_keta	3704	968	18712
Oncorhynchus_keta	3705	968	1097
Oncorhynchus_keta	3706	968	2291
Oncorhynchus_kisutch	3722	968	321028
Oncorhynchus_kisutch	3723	968	114230
Oncorhynchus_kisutch	3724	968	21253
Oncorhynchus_kisutch	3725	968	5542
Oncorhynchus_nerka	3743	968	2320
Oncorhynchus_nerka	3744	968	15416
Oncorhynchus_nerka	3745	968	198
Oncorhynchus_nerka	3746	968	0.55
Oncorhynchus_nerka	3747	968	6633
Oncorhynchus_nerka	3748	968	196
Oncorhynchus_nerka	3749	968	348
Oncorhynchus_nerka	3750	968	903
Oncorhynchus_nerka	3751	968	240624
Oncorhynchus_nerka	3752	968	181912
Oncorhynchus_nerka	3753	968	40952
Oncorhynchus_nerka	3754	968	2876
Oncorhynchus_nerka	3755	968	14000
Oncorhynchus_nerka	3757	968	33619
Oncorhynchus_nerka	3758	968	600
Oncorhynchus_nerka	3759	968	400
Oncorhynchus_nerka	3760	968	62457
Oncorhynchus_nerka	3761	968	125287
Oncorhynchus_nerka	3762	968	2061
Oncorhynchus_nerka	3764	968	1500
Oncorhynchus_nerka	3765	968	2023
Oncorhynchus_nerka	3766	968	400
Oncorhynchus_nerka	3767	968	24814
Oncorhynchus_nerka	3768	968	5000
Oncorhynchus_nerka	3769	968	3632
Oncorhynchus_nerka	3771	968	267415
Oncorhynchus_nerka	3772	968	7828
Oncorhynchus_nerka	3774	968	55410
Oncorhynchus_tshawytscha	3785	968	334
Oncorhynchus_tshawytscha	3795	968	822200
Oncorhynchus_tshawytscha	3806	968	35091
Oncorhynchus_tshawytscha	3807	968	3023
Oncorhynchus_tshawytscha	3809	968	1416
Ophiodon_elongatus	3823	968	25776.2557
Ophiodon_elongatus	3824	968	35334.8554
Ophiodon_elongatus	3825	968	46415.5251
Ophiodon_elongatus	3826	968	36035.0076
Parophrys_vetulus	3885	968	3121
Perca_flavescens	3902	968	4.669
Rangifer_tarandus	4221	968	63000
Salmo_salar	4262	968	828
Salmo_salar	4264	968	42.7
Sander_vitreus	4324	968	0.6713
Sander_vitreus	4325	968	2.291
Sebastes_alutus	4335	968	58819
Sebastes_brevispinis	4368	968	0.9115
Tamiasciurus_hudsonicus	4606	968	15.8
Ursus_americanus	4653	968	84
Alosa_pseudoharengus	68	969	89
Halichoerus_grypus	291	969	1608
Halichoerus_grypus	292	969	4244
Lamna_nasus	380	969	10.92
Mallotus_villosus	404	969	5
Blarina_brevicauda	428	969	4
Tamias_striatus	429	969	30
Sorex_cinereus	431	969	3
Myodes_gapperi	448	969	10
Erethizon_dorsata	452	969	0.3
Spermophilus_franklinii	453	969	2.2
Glaucomys_sabrinus	455	969	0.1
Neovison_vison	457	969	0.3
Mustela_frenata	459	969	1.2
Mustela_erminea	460	969	0.78
Pagophilus_groenlandicus	469	969	2100000
Anguilla_rostrata	476	969	0.62
Anoplopoma_fimbria	523	969	108810
Tamias_striatus	616	969	3.25
Napaeozapus_insignis	619	969	0.2
Martes_americana	621	969	228
Myodes_gapperi	624	969	0.1
Centrocercus_urophasianus	1705	969	26.4862
Clupea_harengus	1749	969	61818
Clupea_harengus	1750	969	550000
Clupea_pallasii	1826	969	16.6
Clupea_pallasii	1827	969	18.4
Clupea_pallasii	1828	969	10
Clupea_pallasii	1829	969	7
Clupea_pallasii	1830	969	2.2
Clupea_pallasii	1837	969	17.94
Coregonus_artedi	1843	969	1.557
Coregonus_artedi	1844	969	13.299
Gadus_macrocephalus	2903	969	15461
Gadus_morhua	2913	969	73.5511
Gadus_morhua	2918	969	824000
Gadus_morhua	2919	969	229
Gadus_morhua	2921	969	113426
Hippoglossoides_platessoides	3104	969	5.107
Hippoglossoides_platessoides	3107	969	81
Lepidopsetta_bilineata	3202	969	4195
Lepus_americanus	3238	969	1.5
Melanogrammus_aeglefinus	3488	969	23.1
Oncorhynchus_gorbuscha	3680	969	53194
Oncorhynchus_gorbuscha	3684	969	827569
Oncorhynchus_gorbuscha	3685	969	681394
Oncorhynchus_gorbuscha	3686	969	40248
Oncorhynchus_keta	3694	969	357
Oncorhynchus_keta	3695	969	300
Oncorhynchus_keta	3704	969	18270
Oncorhynchus_keta	3705	969	266
Oncorhynchus_keta	3706	969	329
Oncorhynchus_kisutch	3722	969	164351
Oncorhynchus_kisutch	3723	969	79159
Oncorhynchus_kisutch	3724	969	21253
Oncorhynchus_kisutch	3725	969	3325
Oncorhynchus_nerka	3743	969	31974
Oncorhynchus_nerka	3744	969	28455
Oncorhynchus_nerka	3745	969	110
Oncorhynchus_nerka	3746	969	0.22
Oncorhynchus_nerka	3747	969	7331
Oncorhynchus_nerka	3748	969	121434
Oncorhynchus_nerka	3749	969	158356
Oncorhynchus_nerka	3750	969	59621
Oncorhynchus_nerka	3751	969	42411
Oncorhynchus_nerka	3752	969	25519
Oncorhynchus_nerka	3753	969	22758
Oncorhynchus_nerka	3754	969	2741
Oncorhynchus_nerka	3755	969	1200
Oncorhynchus_nerka	3757	969	6724
Oncorhynchus_nerka	3760	969	89905
Oncorhynchus_nerka	3761	969	105359
Oncorhynchus_nerka	3764	969	800
Oncorhynchus_nerka	3765	969	2555
Oncorhynchus_nerka	3767	969	14148
Oncorhynchus_nerka	3768	969	1944
Oncorhynchus_nerka	3769	969	3996
Oncorhynchus_nerka	3771	969	345342
Oncorhynchus_nerka	3772	969	7828
Oncorhynchus_nerka	3773	969	20157
Oncorhynchus_nerka	3774	969	32575
Oncorhynchus_tshawytscha	3785	969	625
Oncorhynchus_tshawytscha	3789	969	105
Oncorhynchus_tshawytscha	3790	969	286
Oncorhynchus_tshawytscha	3791	969	120
Oncorhynchus_tshawytscha	3795	969	390100
Oncorhynchus_tshawytscha	3806	969	42311
Oncorhynchus_tshawytscha	3807	969	1510
Oncorhynchus_tshawytscha	3809	969	810
Ophiodon_elongatus	3823	969	25654.4901
Ophiodon_elongatus	3824	969	34969.5586
Ophiodon_elongatus	3825	969	44923.8965
Ophiodon_elongatus	3826	969	36461.1872
Parophrys_vetulus	3885	969	3046
Perca_flavescens	3902	969	0.686
Salmo_salar	4261	969	1828
Salmo_salar	4262	969	488
Salmo_salar	4264	969	32.06
Sander_vitreus	4324	969	0.5969
Sander_vitreus	4325	969	2.0509
Sebastes_alutus	4335	969	53981
Sebastes_babcocki	4354	969	1055.2
Sebastes_brevispinis	4368	969	0.8801
Sebastes_paucispinis	4473	969	20.5
Sebastes_pinniger	4481	969	120
Sebastes_reedi	4498	969	354
Tamiasciurus_hudsonicus	4606	969	24
Ursus_americanus	4653	969	71
Aegolius_acadicus	1	970	0.236
Aspidophoroides_monopterygius	18	970	0.017
Zoarces_americanus	20	970	1.715
Nezumia_bairdii	27	970	3.84
Myoxocephalus_scorpius	28	970	0.067
Ammodytes_dubius	31	970	0.35
Helicolenus_dactylopterus	37	970	0.12
Hemitripterus_americanus	42	970	0.65893
Phycis_chesteri	43	970	2.73
Artediellus_uncinatus	44	970	0.134
Leptagonus_decagonus	45	970	0.25
Argentina_silus	46	970	8.729
Urophycis_chuss	47	970	0.27
Alces_americanus	65	970	75
Alces_americanus	66	970	280
Alosa_pseudoharengus	68	970	68
Alosa_pseudoharengus	70	970	1.80675559
Alosa_pseudoharengus	76	970	0.1493135
Alosa_sapidissima	96	970	0.052232143
Alosa_sapidissima	102	970	123477.218
Phocoena_phocoena	152	970	4.42
Phocoena_phocoena	153	970	4
Halichoerus_grypus	291	970	1829
